Released_Year,Certificate,Runtime,IMDB_Rating,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Title_Encoded,Commercial_Impact,Entertainment_Quality,Cultural_Significance,Critical_Intensity
2015,5,-0.5498194089804884,-0.929847691506856,-0.7687777780485276,1,1,1,4,1,-0.7655897388440529,-0.9449477299466594,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,466,-0.64121368584374,-0.4480799997521113,834.1503414022003,0.523268687099972
2011,1,-0.9347122399083768,-0.929847691506856,-2.4208707444152293,2,2,1,1,2,-0.6853252405729011,-0.970889308518559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,214,-0.991777525468581,0.05672421947376702,832.6384368861975,1.0818648480500213
2011,6,-1.0116908060939545,-0.929847691506856,0.2478948166386735,9,1,2,1,1,0.5413321091051042,0.19007006191701964,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,523,0.30586243684272363,-0.5643698864513605,829.2252658349645,0.17951720343840308
2014,12,-0.8577336737227992,-0.929847691506856,0.4327443793090737,1,1,1,1,1,0.28849361514074234,2.021436099146718,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,1.6200888264095283,-0.562003734453056,833.1285574163383,0.37624858936933814
2013,14,-1.2041372215578987,-0.929847691506856,1.634266536666675,6,1,2,2,1,2.0442198617075324,2.021436099146718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,318,1.416945697998068,-0.35061135658533427,830.9224936588557,0.0812872254194636
2013,14,0.3739233852464437,-0.929847691506856,-0.5839282153781274,3,3,2,1,1,0.8375231343945361,2.021436099146718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,718,1.8481771264350395,0.8485524001485567,832.3330689403368,0.7200000730309071
2015,1,0.5663698007103879,-0.929847691506856,0.06304525396827329,1,1,1,1,1,-0.6975792721255751,-0.9706298057818284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,97,-0.9967577776272507,0.3044501179450977,833.9070761889107,0.24201747319505196
2010,14,-0.08794801186702236,-0.929847691506856,1.541841755331475,8,2,1,1,2,1.4756398968771036,1.0114202016894895,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,884,0.7504574736119058,0.370014489901365,829.3477467768927,-0.2579846848581392
2011,14,0.3354341021536549,-0.929847691506856,-1.2309016847245282,4,2,1,1,2,1.5566103725051683,2.021436099146718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,984,2.146914043046761,0.5266596251151638,831.3550189275759,0.9387510171791782
2009,14,-0.8577336737227992,-0.929847691506856,-0.49150343404292735,2,1,2,1,1,1.8407642866588547,2.021436099146718,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,1.6258794210990541,-0.5074080191008883,830.989895854057,0.4295182824649987
2012,14,0.7973054992671209,-0.929847691506856,0.2478948166386735,4,4,1,1,1,1.4978525475705893,2.021436099146718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,693,2.122503748276564,1.3128498435581304,831.3364474219334,0.8092709042819143
2012,1,-0.010969445681444688,-0.929847691506856,0.2478948166386735,2,1,1,3,1,1.6211303925148863,1.73015243521742,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,689,1.117087760594605,-0.19411774867329037,832.27186097821,0.17951720343840308
2012,1,-0.08794801186702236,-0.929847691506856,0.710018723314674,2,2,1,4,2,1.2689699556503027,1.810608615429988,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,67,1.0050617841112306,0.370014489901365,832.455549882265,0.3937885742027081
2009,14,-1.0501800891867434,-0.929847691506856,-0.214229090037327,2,1,3,1,1,0.8732321790285593,-0.3096484087099861,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,-0.06259600473537902,-0.5786103532889787,831.1653083649762,0.3357678778300253
2010,1,0.9127733485454874,-0.929847691506856,-1.2309016847245282,3,6,7,5,2,0.9003590631673722,2.021436099146718,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,338,1.6080558194799455,1.970875860462534,831.2805752633896,0.6795193614915942
2008,12,-0.8192443906300103,-0.929847691506856,0.710018723314674,11,1,5,1,1,-0.4950426508431586,-0.6636101006923935,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,-0.11550781703315882,-0.8327241316695546,827.1695058993703,0.023266529046780865
2008,8,-0.010969445681444688,-0.929847691506856,0.1554700353034734,5,1,1,3,1,-0.5817595455160403,-0.5919470000853682,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,289,-0.7873186913186767,0.09084311538082637,829.9437577911331,0.21076733831672753
2006,12,-1.2426265046506875,-0.929847691506856,0.2478948166386735,3,1,2,1,1,-0.707774531721218,-0.954314911278424,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,598,-0.9940429616530997,-0.7044084028292368,829.4490047498456,0.17951720343840308
2008,8,0.7203269330815433,-0.929847691506856,-1.4157512473949283,8,1,1,1,1,-0.045875403528118,-0.24114271415421898,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,162,-0.4152450015108364,0.36141198529557006,829.3848897881778,1.0793604647648825
2010,5,-1.2426265046506875,-0.929847691506856,-2.4208707444152293,7,1,1,1,2,-0.6680702074081284,-0.9364968690637034,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,281,-0.9699575526204764,-0.6498126874770691,830.5272552992287,1.0818648480500213
2006,12,-0.9347122399083768,-0.929847691506856,0.06304525396827329,2,1,1,1,1,-0.7512019991903178,-0.05080834794534195,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0.03913388920168448,-0.8754455321824091,829.5860190912467,0.24201747319505196
2006,1,0.14298768668971068,-0.929847691506856,0.06304525396827329,1,2,1,1,1,-0.8763769117808449,-0.051740853847103974,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,206,-0.6795804759872547,0.45545729092707343,830.1819763270596,0.5793583067116914
2006,1,-0.8192443906300103,-0.929847691506856,0.710018723314674,2,1,1,1,1,-0.5334612286849988,-0.9656366081374738,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,911,-0.9264495768956502,-0.20820668820915342,829.6533137295929,0.3606073625634203
2014,14,-0.5498194089804884,-0.929847691506856,-0.029379527366926807,1,1,1,2,1,0.8807218494239658,-0.4518064793456411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,265,-0.12004540832992353,-0.10852342034582682,833.5202056724039,0.6437896532293036
2006,8,-0.08794801186702236,-0.929847691506856,-0.029379527366926807,2,3,1,1,1,-0.8630816622269137,-0.9639052600536022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,251,-1.062649202172387,0.6776667980971397,829.8695494747393,0.2732676080733764
2006,8,0.02751983741134415,-0.929847691506856,-0.39907865270772724,1,2,1,1,2,-0.2976923995291253,-0.6121461292607412,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,826,-0.6779111587109781,0.4127358904142192,830.6359599125475,0.39826814758667417
2007,14,1.3361554625661647,-0.929847691506856,-0.029379527366926807,8,6,3,2,2,0.8489292043173984,-0.29555804842823524,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,994,-0.06668976057813894,2.127520995676333,828.2467115366069,0.6106084415900159
2006,8,-0.4728408427949108,-0.929847691506856,-2.3399990607469294,1,2,1,3,2,0.1920310777363971,-0.5121294290200965,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,498,-0.16562688212680682,0.22760982152518403,830.8847424987853,1.651093469235711
2005,6,-0.24190514423817772,-0.929847691506856,-0.7687777780485276,1,1,1,1,1,-0.8788498045338305,-0.9507742865452279,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,401,-1.0636059647193081,0.005400314355117869,830.0113415556991,0.523268687099972
2007,8,-0.010969445681444688,-0.929847691506856,-0.029379527366926807,1,1,3,1,2,-0.7463074857828932,-0.9545138756520211,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177,-1.0101358163669338,0.09084311538082637,830.9417420246245,0.2732676080733764
2010,12,-0.8577336737227992,-0.929847691506856,-0.6763529967133275,1,1,1,1,1,0.6116655962885079,2.021436099146718,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,1.4881212808446325,-0.8469645985071728,831.7973110954573,0.4920185522216475
2006,8,0.8742840654526987,-0.929847691506856,-0.6763529967133275,1,1,1,1,1,-0.7027893061394413,-0.8823585504831066,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,998,-0.9613177014046608,0.4183738526460423,830.398212072206,0.8625405973775747
2005,1,0.4509019514320214,-0.929847691506856,0.8024435046498741,4,6,2,2,1,0.28502683247746574,0.7266518946988101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,140,0.13451587946030114,1.7999902584111171,828.533471635872,-0.007983605831543616
2007,1,-0.010969445681444688,-0.929847691506856,-0.214229090037327,4,5,3,1,1,0.14972370842016472,0.12440167093546196,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.08796624987020568,1.3214523481639253,829.6585957547485,0.9323403670342487
2004,14,-0.3958622766093331,-0.929847691506856,-1.138476903389328,1,2,2,1,1,0.6651502830879324,0.14431619410557964,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,181,0.044352575730310206,0.25609075520042024,829.7055594436222,1.3561321052858366
2004,14,-0.8962229568155881,-0.929847691506856,-0.029379527366926807,1,1,1,1,1,-0.4874188841900145,-0.6223198067989013,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,436,-0.20138212887048362,-0.5216484859385063,829.1247049105535,0.5324992637609605
2004,1,-0.5498194089804884,-0.929847691506856,-0.49150343404292735,3,4,1,2,1,0.7257223515095506,2.021436099146718,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,757,1.428873267954684,0.8144335042414974,828.5809396103425,1.0592719833085098
2004,8,-0.8192443906300103,-0.929847691506856,-1.6006008100653286,1,8,1,1,1,0.4243646762896382,-0.9501941903139712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,842,-0.5219526559219536,1.9453594691612697,829.8407067843386,1.1750419461608193
2004,1,1.1437090471022204,-0.929847691506856,-0.49150343404292735,2,2,1,1,1,-0.44361673600076523,0.5688683180978201,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,633,-0.23540865283480908,0.8257094287051436,829.4957330909269,0.4295182824649987
2003,14,-0.7807551075372214,-0.929847691506856,0.9872930673202743,1,3,2,1,1,0.6477611536654221,-0.060168995874203456,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,495,-0.04998449262355564,0.13637753096589736,828.6699816916763,-0.07048387558819247
2005,14,1.3361554625661647,-0.929847691506856,0.2478948166386735,2,6,7,5,1,1.174463646005895,2.021436099146718,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,340,1.7219295660388079,2.127520995676333,829.1180601703101,0.17951720343840308
2004,14,0.9127733485454874,-0.929847691506856,-2.4208707444152293,2,7,2,2,2,0.3106194976674566,0.6216562567797126,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0.3666445780442009,2.2785281686583088,829.7411369936467,1.6784373372542447
2009,12,-0.8577336737227992,-0.929847691506856,0.1554700353034734,2,1,1,1,1,-0.20932296568000597,0.5679400700161263,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,179,-0.1384693161871129,-0.562003734453056,831.057190492403,0.21076733831672753
2003,14,1.2206876132877982,-0.929847691506856,-2.155149498076529,3,6,1,1,1,0.5885024397681171,1.3008725699044672,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0.7714416390781045,2.084799595163479,828.9100709676208,1.2512523659624226
2002,8,-0.3188837104237554,-0.929847691506856,0.4327443793090737,1,1,1,1,1,-0.8869941801876033,-0.8722827490954133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,843,-1.0335511961970447,-0.023080619320118317,828.4182585158861,0.11701693368175417
2003,8,-0.049458728774233525,-0.929847691506856,-0.9536273407189279,1,2,1,1,1,-0.44509573884346004,-0.889195805181425,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,314,-0.8571744773659535,0.09929409268486625,829.2376005226855,0.5857689568566209
2002,6,-0.6652872582588549,-0.929847691506856,-0.214229090037327,3,2,3,1,1,-0.8299441105353891,-0.6544267235696155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,370,-0.917041301315962,0.15640748733709361,827.9285521519616,0.3357678778300253
2001,6,0.3739233852464437,-0.929847691506856,-2.4208707444152293,1,3,2,2,1,-0.42584109383536395,-0.14760286178358567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,363,-0.5332485774116393,0.8485524001485567,828.8388933601601,1.0818648480500213
2002,8,-0.2803944273309666,-0.929847691506856,0.4327443793090737,3,2,4,2,1,-0.2850321351956578,-0.5172160836576225,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,-0.6322103447101661,0.0138512916591578,827.7393458749586,0.11701693368175417
2001,1,0.8357947823599098,-0.929847691506856,-0.39907865270772724,6,2,1,2,1,0.44732668842342255,1.2503012477874076,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,114,0.4250219735649315,0.711785694004199,826.5503421422068,0.39826814758667417
2002,1,-0.2034158611453889,-0.929847691506856,-0.5839282153781274,4,12,1,1,1,-0.01575501763569079,1.164700882056228,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,644,0.19617305172048594,3.403816171346258,827.6972137040711,1.1686312960158896
2001,8,-0.08794801186702236,-0.929847691506856,-1.6930255914005288,2,1,1,1,1,-0.6310123121815675,-0.9694593224113544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,195,-0.9686046244358324,0.062362181705590186,828.286579978068,1.2062920810391438
2000,8,-0.4728408427949108,-0.929847691506856,-0.39907865270772724,1,1,1,1,1,-0.48931200782866385,-0.52234308356453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109,-0.7192603387093289,-0.08004248667059066,827.8337237598754,0.39826814758667417
2001,8,-1.0501800891867434,-0.929847691506856,0.6175939419794739,1,1,1,1,1,-0.8632551985604566,-0.91037336851648,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,347,-1.0399161200555844,-0.5786103532889787,827.9502995949493,0.05451666392510529
2001,14,-0.24190514423817772,-0.929847691506856,-0.39907865270772724,1,2,4,1,1,1.0472812335568837,2.021436099146718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,572,1.2962355780374584,0.3130526225508926,827.9911228291763,1.106131026259241
2000,12,-0.7422658244444327,-0.929847691506856,-1.5081760287301285,2,1,1,1,1,-0.8740893873841435,-0.9692544453689687,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,950,-0.5098181344088477,-0.5192823339402017,827.5621201417821,1.0325014218141515
2000,12,-0.5883086920732773,-0.929847691506856,-0.8612025593837277,6,6,2,1,1,0.1416187728421972,-0.04120068384182255,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0.4141394703206375,1.1305367897413119,826.0150885829239,0.8918596554949358
2002,8,-0.24190514423817772,-0.929847691506856,0.06304525396827329,1,1,3,1,1,-0.8709775654031137,-0.051723921432468074,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,383,-0.3044727154494044,-0.2795605496989989,828.5263763884592,0.24201747319505196
1999,1,-1.5890300524857872,-0.929847691506856,-0.49150343404292735,1,1,1,1,1,-0.23160266450236047,0.09229499967348634,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,706,-0.05689810288324115,-1.1175334684219165,827.1903523280195,0.4295182824649987
1999,8,-1.2811157877434765,-0.929847691506856,-0.9536273407189279,1,1,1,1,1,-0.03652021754712581,-0.750877798103847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,-0.33505414340191997,-0.6640531543146873,827.3254996687359,0.5857689568566209
1998,12,0.4509019514320214,-0.929847691506856,0.2478948166386735,1,1,1,2,1,-0.7273801934039802,-0.9149089583310922,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,336,-0.9854005487163073,-0.023232146621873312,826.8167175135721,0.17951720343840308
2001,1,-0.010969445681444688,-0.929847691506856,-0.8612025593837277,1,7,2,1,1,0.5498432774638652,0.5954713790478319,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,929,0.18864662519337522,1.9367569645554745,828.382771085242,1.262381700650863
1998,14,-1.127158655372321,-0.929847691506856,0.710018723314674,6,1,1,1,1,-0.32185338996738755,-0.622388794754456,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,655,-0.6923120659501132,-0.6070912869642149,824.9842885705369,0.023266529046780865
1997,12,-0.1264372949598112,-0.929847691506856,0.06304525396827329,3,1,2,1,1,-0.7365539550362685,-0.9648118010709889,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,29,-1.010470848596949,0.04812171486797209,825.7779638242811,0.24201747319505196
1999,8,-0.3573729935165442,-0.929847691506856,1.0797178486554744,3,1,1,2,1,0.24337416841959958,-0.5046733490870027,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,102,-0.40734639053930066,-0.32228195021185313,826.3084396440051,-0.10173401046651692
1997,1,0.6433483668959656,-0.929847691506856,-1.046052122054128,1,4,2,1,1,0.09828596155502975,2.021436099146718,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,70,0.6085287738023653,0.9709271121535412,826.7812300829281,0.6170190917349453
1997,14,0.14298768668971068,-0.929847691506856,-2.4208707444152293,2,5,1,1,1,0.7228984420818986,0.3276236570778155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,781,1.0789747820480435,1.3784142155143977,826.5873361857467,1.3410965037376052
1998,6,-1.627519335578576,-0.929847691506856,-0.49150343404292735,1,1,1,1,1,-0.8416933091177566,-0.8891770646810431,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,-0.7284714969571728,-0.7922173558532499,826.7764523433693,0.4295182824649987
1997,1,0.18147696978249953,-0.929847691506856,-0.214229090037327,2,10,1,3,2,0.11233846056442064,-0.11491112273839615,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,234,-0.2957407352408252,2.930916223330889,826.5173447939462,0.6731087113466647
1996,12,-0.6652872582588549,-0.929847691506856,0.8024435046498741,1,2,1,1,1,-0.7867690595514425,-0.2396756562274813,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,682,-0.7224161727412148,0.15640748733709361,826.1455769801836,-0.007983605831543616
1996,1,0.2584555359680772,-0.929847691506856,-2.4208707444152293,1,3,1,3,1,-0.24105250666528513,0.17573891893985866,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,620,-0.31873302009960447,0.8058309996357025,826.7693934369095,1.4192056815666607
1996,6,2.5293232384426187,-0.929847691506856,0.06304525396827329,1,1,2,1,1,-0.847345071980641,-0.8820282798524663,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,333,-1.021231112014732,1.03071392666362,826.0429764805584,0.24201747319505196
1995,12,-0.9732015230011657,-0.929847691506856,0.4327443793090737,6,1,1,1,1,-0.8621548204454916,-0.7673599045173193,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,22,-0.9785336678957803,-0.2651685555596258,823.8236770210165,0.11701693368175417
1995,14,-0.8962229568155881,-0.929847691506856,-0.6763529967133275,3,1,1,1,1,-0.8850576724655682,-0.05176489534435913,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,228,-0.683197044872588,-0.5216484859385063,825.1663996001272,0.8293593857382869
1994,12,-0.5498194089804884,-0.929847691506856,0.2478948166386735,1,1,1,1,1,-0.856775194105663,-0.5253368785005537,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,369,-0.8731942841149727,-0.39348428439994354,825.4799538197432,0.17951720343840308
1994,8,-1.16564793846511,-0.929847691506856,-0.7687777780485276,1,1,1,1,1,-0.15533344591027493,-0.9078763605130715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,-0.4512969159223198,-0.6213317538018329,825.2019408091987,0.523268687099972
1993,8,2.5293232384426187,-0.929847691506856,0.06304525396827329,2,1,2,2,1,-0.8225609283446567,-0.847320627636273,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,684,-0.9961489685798657,0.7457530626095032,824.4618202061445,0.24201747319505196
1993,14,0.10449840359692184,-0.929847691506856,-1.138476903389328,2,12,2,1,1,-0.10516961349364774,0.6096395860587895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,608,-0.07743549336136363,3.5177399060472023,824.8132032920073,0.6482692266132697
1992,3,-1.4350729201146317,-0.929847691506856,-1.3233264660597284,1,1,1,1,1,-0.790918155526149,-0.41419149218754453,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,853,-0.7984855390532046,-0.7210150216651594,824.7928185641074,0.7107694963699187
1992,12,2.5293232384426187,-0.929847691506856,-0.49150343404292735,4,7,1,1,1,-0.6508230622585167,0.01316558960259108,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,507,-0.558225739404157,2.8766277758382683,823.8500206341981,0.4295182824649987
1992,14,-0.3958622766093331,-0.929847691506856,-0.214229090037327,3,4,2,1,1,-0.39607961263276403,0.5724334323276945,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,829,0.42494215546228586,0.8713953715919698,823.7895523054605,0.5949995335176093
1992,12,-1.0886693722795322,-0.929847691506856,0.4327443793090737,11,1,1,1,1,-0.6824579470618635,-0.04963303797935449,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0.06819354767742875,-0.9324073995328812,820.6281945493984,0.11701693368175417
1992,8,-0.8577336737227992,-0.929847691506856,0.3403195979738736,1,10,1,1,2,-0.6113553784002584,-0.7529174233271901,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,306,-0.8681891306197314,2.5464236187152007,824.3062881375282,0.4856079020767181
1992,12,0.6048590838031768,-0.929847691506856,-1.5081760287301285,7,6,1,1,2,-0.060921792447799786,1.9193418783859697,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0.4988943928249258,1.8569521257615893,822.8101395776116,1.1437918112824947
1991,6,0.296944819060866,-0.929847691506856,-1.3233264660597284,1,1,1,1,1,-0.7252780373635633,0.7138596618725588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,287,-0.2906538446209689,0.20476685008177106,824.3789185794573,0.7107694963699187
1991,12,-0.24190514423817772,-0.929847691506856,-0.8612025593837277,6,6,1,4,1,-0.5426744303930923,-0.846441706351982,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,93,-0.8794987585634055,1.2587009912798746,822.546489636422,0.9250408671342235
1990,8,-0.2803944273309666,-0.929847691506856,-1.138476903389328,6,6,2,1,1,-0.4930509270149963,-0.868405122700326,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,524,-0.8682398751026152,1.5294213884963734,822.2136780562018,1.3561321052858366
1988,12,-0.7037765413516438,-0.929847691506856,0.4327443793090737,5,1,3,1,1,-0.2714489730883487,2.021436099146718,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,1.1212410061178801,-0.7900027311567004,821.0093325335803,0.11701693368175417
1988,1,-0.5883086920732773,-0.929847691506856,0.06304525396827329,1,1,1,1,1,-0.8552685832099046,-0.05166528115102908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,710,-0.3773219440676752,-0.12276388718344491,822.4752756880083,0.6125395183509792
1987,8,-0.5883086920732773,-0.929847691506856,0.5251691606442738,1,1,1,1,1,-0.8299717185884528,-0.9407385440000541,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,978,-1.0390247623453848,-0.4077247512375617,822.1827292779909,0.08576679880342974
1987,12,1.5670911611228977,-0.929847691506856,-0.214229090037327,2,1,1,1,1,-0.6172713897710376,-0.0724694542379198,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,825,-0.580768537220033,0.6747022557231679,822.378344947445,0.3357678778300253
1987,12,1.1821983301950094,-0.929847691506856,-1.5081760287301285,13,8,1,1,1,-0.5330628839193664,-0.5173626728336455,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,255,-0.46908864579270276,2.6858637447174103,818.7039017315784,1.0325014218141515
1986,8,0.296944819060866,-0.929847691506856,-2.2475742794117295,2,3,1,1,1,-0.586882811363135,-0.8259918922954075,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,210,-0.8891527999948399,0.8200714664733204,822.240257017176,1.3606116786698026
1986,1,-0.08794801186702236,-0.929847691506856,-0.214229090037327,5,1,1,2,2,-0.27430443457664483,-0.7973954231420995,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,123,-0.747113126076803,0.062362181705590186,820.6272397566323,0.7062899229859525
1985,12,-1.5505407693929982,-0.929847691506856,-0.30665387137252714,9,3,1,1,1,-0.8035232037534892,-0.7548384269116524,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,868,-0.6553844042497075,-0.1484318057864644,818.6260430429213,0.3670180127083498
1985,14,-0.9732015230011657,-0.929847691506856,1.0797178486554744,10,1,1,1,1,-0.7540929567468386,-0.7554794706872736,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,-0.9285793544970766,-0.5501294196137425,818.1376456156573,0.23560682305012254
1983,5,-1.6660086186713647,-0.929847691506856,0.06304525396827329,9,4,1,1,1,-0.8320028824924203,-0.7309569121655866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,-0.6570421863003075,0.1164991018964561,817.6901252010479,0.24201747319505196
1982,12,0.2584555359680772,-0.929847691506856,-0.12180430870212691,5,5,1,2,1,-0.8469309511846865,0.1324438006867241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,902,-0.5888827810619343,1.421135616027252,818.9446103498885,0.30451774295170086
